Transaction_ID,Transaction_Date,Customer_ID,Product_Name,Quantity,Price,Payment_Method,Transaction_Status,return ,preturn ,year,month
T26651,2022-10-07,C2659,tablet,600.0,524.3066615827773,Credit Card,Pending,False,False,2022,10
T26654,2022-01-23,C2376,Headphones,3.0,866.8619442786189,Credit Card,complete,False,False,2022,1
T26656,2024-06-24,C2503,Headphones,9.0,207.75,PayPal,complete,True,False,2024,6
T26664,2020-01-23,C1322,Headphones,255.0,524.3066615827773,PayPal ,complete,False,False,2020,1
T26667,2024-05-07,C404,Coffee,2.0,607.8191845107757,PayPal,Pending,False,True,2024,5
T26676,2023-10-08,C3345,Coffee,5.0,524.3066615827773,PayPal,Failed,False,False,2023,10
T26678,2021-03-12,C3613,Laptop,2.0,116.85180275586448,Credit Card,complete,True,True,2021,3
T26681,2022-08-21,C205,smartphone,4.0,383.0737726621905,PayPal ,Pending,True,False,2022,8
T26686,2023-05-16,C3092,Laptop,443.0,524.3066615827773,PayPal,complete,False,False,2023,5
T26687,2024-02-15,C4612,Coffee,4.0,243.74086844962076,Cash,complete,False,False,2024,2
T26690,2021-12-23,C2941,smartphone,6.0,238.88256316914877,Credit Card,completed,False,True,2021,12
T26694,2023-07-20,C083,Laptop,1.0,869.80072874737,Credit Card,Failed,True,True,2023,7
T26695,2020-01-30,C3586,Coffee,10.0,401.686998977568,PayPal ,completed,True,False,2020,1
T26696,2022-02-21,C2797,Headphones,8.0,329.11494168170697,PayPal,Failed,False,False,2022,2
T26700,2021-12-20,C2106,Headphones,7.0,837.9457441827589,Credit Card,unkown,False,False,2021,12
T26702,2023-07-25,C2041,smartphone,1.0,524.3066615827773,Credit Card,unkown,False,False,2023,7
T26706,2024-06-02,C143,Laptop,3.0,524.3066615827773,PayPal,completed,False,False,2024,6
T26714,2024-09-03,C870,Laptop,8.0,70.40042027733281,Credit Card,unkown,True,False,2024,9
T26715,2020-10-21,C2435,Headphones,8.0,524.3066615827773,Cash,complete,True,False,2020,10
T26716,2025-01-01,C979,Headphones,139.0,524.3066615827773,Credit Card,Completed,False,False,2025,1
T26717,2021-02-10,C4542,tablet,873.0,801.1164681417904,Credit Card,Failed,False,False,2021,2
T26719,2022-01-29,C2519,smartphone,331.0,524.3066615827773,Credit Card,unkown,False,False,2022,1
T26721,2022-08-02,C5000,smartphone,1.0,524.3066615827773,PayPal,unkown,False,False,2022,8
T26722,2022-04-06,C852,Headphones,2.0,524.3066615827773,PayPal ,Failed,True,False,2022,4
T26726,2024-08-22,C465,Headphones,9.0,524.3066615827773,Cash,Completed,True,False,2024,8
T26727,2024-12-19,C4042,Headphones,698.0,993.4930139863563,PayPal ,Pending,False,True,2024,12
T26730,2020-06-07,C3987,Laptop,180.0,524.3066615827773,Credit Card,completed,False,False,2020,6
T26731,2023-05-20,C1646,smartphone,1.0,913.8319351761552,PayPal ,Failed,True,False,2023,5
T26732,2020-07-15,C1717,Coffee,8.0,328.735015794937,Credit Card,Failed,False,False,2020,7
T26733,2021-06-28,C1347,Coffee,2.0,532.3775121120743,Credit Card,Pending,False,False,2021,6
T26736,2020-04-22,C1294,Coffee,983.0,686.9474019567231,PayPal ,unkown,False,True,2020,4
T26738,2021-11-15,C655,Laptop,5.0,722.3090969340606,Credit Card,Completed,False,True,2021,11
T26745,2024-09-25,C1774,tablet,2.0,524.3066615827773,Cash,Failed,False,False,2024,9
T26748,2023-07-23,C4237,Laptop,2.0,120.80953209209224,Credit Card,complete,False,True,2023,7
T26752,2021-01-24,C4110,smartphone,9.0,285.7403013095709,PayPal ,Completed,True,True,2021,1
T26754,2020-01-16,C230,Laptop,5.0,824.23,Cash,Completed,True,False,2020,1
T26763,2023-11-17,C737,Headphones,756.0,600.1463105525321,PayPal,Pending,False,False,2023,11
T26767,2020-01-21,C4682,tablet,2.0,269.80890498780025,PayPal,complete,True,True,2020,1
T26771,2020-11-25,C1512,Coffee,8.0,602.5585498228867,Credit Card,unkown,False,True,2020,11
T26772,2024-12-15,C518,Laptop,829.0,66.46445130254267,PayPal ,Failed,False,True,2024,12
T26775,2024-09-17,C1752,tablet,9.0,803.3015817661608,Cash,completed,True,False,2024,9
T26782,2020-04-18,C3726,tablet,8.0,175.27593676760273,Cash,complete,False,True,2020,4
T26784,2022-07-22,C2096,Laptop,874.0,258.13,Cash,completed,False,False,2022,7
T26785,2022-11-22,C2518,tablet,9.0,610.2740217193308,PayPal ,Pending,False,False,2022,11
T26788,2021-02-06,C1548,Headphones,7.0,947.73,PayPal ,Failed,True,True,2021,2
T26791,2020-03-15,C4062,Coffee,3.0,516.0301730917622,PayPal,completed,True,False,2020,3
T26793,2024-01-18,C942,Laptop,3.0,589.2370498195908,PayPal,complete,False,True,2024,1
T26796,2023-03-17,C2253,smartphone,9.0,524.3066615827773,Cash,Pending,False,False,2023,3
T26798,2024-07-20,C3720,Headphones,4.0,524.3066615827773,PayPal,Failed,False,False,2024,7
T26800,2022-10-15,C4147,tablet,376.0,855.9081022489338,Cash,complete,False,False,2022,10
T26801,2024-04-11,C110,Coffee,957.0,524.3066615827773,Cash,Failed,False,False,2024,4
T26804,2024-03-06,C1216,Headphones,208.0,211.56973216670883,Credit Card,unkown,False,True,2024,3
T26809,2021-10-03,C2896,smartphone,423.0,618.2434151692433,Credit Card,complete,False,False,2021,10
T26810,2024-07-23,C2440,tablet,5.0,824.1651651239774,Cash,Pending,True,True,2024,7
T26815,2023-10-07,C4600,Headphones,1.0,151.83597910930848,Credit Card,Pending,False,True,2023,10
T26817,2022-10-18,C3738,Headphones,8.0,80.6208523251689,Credit Card,Completed,True,False,2022,10
T26819,2023-06-13,C3842,smartphone,8.0,923.226880223379,PayPal ,completed,False,False,2023,6
T26824,2020-04-27,C1895,Coffee,9.0,224.2153216454774,PayPal,complete,False,False,2020,4
T26833,2021-01-09,C4027,Laptop,9.0,594.4800759946428,Cash,Pending,False,False,2021,1
T26841,2023-04-23,C1035,Coffee,436.0,814.6493385880747,PayPal,Pending,False,False,2023,4
T26846,2024-04-18,C3932,tablet,117.0,770.804805825179,Cash,Pending,False,False,2024,4
T26847,2021-01-06,C4130,tablet,199.0,95.84471597080017,PayPal,Pending,False,True,2021,1
T26854,2020-05-19,C4128,smartphone,8.0,524.3066615827773,PayPal,unkown,True,False,2020,5
T26857,2024-11-23,C1971,Laptop,489.0,186.48933457104,PayPal,Failed,False,True,2024,11
T26858,2024-06-19,C2987,Headphones,6.0,711.5623119095864,Credit Card,Failed,True,False,2024,6
T26862,2023-10-02,C3264,Laptop,437.0,894.3134348056897,Cash,unkown,False,True,2023,10
T26863,2021-05-23,C1535,Coffee,2.0,524.3066615827773,Cash,Completed,False,False,2021,5
T26866,2023-10-15,C3544,Laptop,3.0,524.3066615827773,PayPal,completed,True,False,2023,10
T26871,2023-01-11,C4689,Coffee,253.0,802.18,PayPal,unkown,False,True,2023,1
T26872,2022-08-10,C1652,Headphones,3.0,264.2829480024765,Credit Card,Pending,False,True,2022,8
T26875,2023-04-09,C4136,smartphone,9.0,524.3066615827773,Credit Card,completed,True,False,2023,4
T26877,2024-09-17,C2339,Laptop,6.0,790.044544940831,Credit Card,completed,True,True,2024,9
T26881,2020-10-10,C3307,tablet,4.0,524.3066615827773,Cash,unkown,True,False,2020,10
T26882,2021-05-01,C2998,Coffee,5.0,973.4452341557508,Credit Card,Failed,True,False,2021,5
T26883,2021-06-10,C3565,Laptop,9.0,580.1130768566179,PayPal,unkown,False,True,2021,6
T26890,2021-01-07,C3172,Headphones,8.0,318.73,Credit Card,completed,False,True,2021,1
T26894,2021-07-19,C1698,Coffee,7.0,617.2727085033695,Credit Card,Completed,False,False,2021,7
T26898,2020-03-07,C3033,smartphone,4.0,227.61,Credit Card,Failed,True,True,2020,3
T26903,2020-07-28,C2649,Laptop,9.0,524.3066615827773,Credit Card,unkown,False,False,2020,7
T26905,2023-10-15,C3688,Laptop,10.0,524.3066615827773,Credit Card,complete,True,False,2023,10
T26912,2020-08-11,C3695,Headphones,537.0,87.15164876195706,Credit Card,Completed,False,True,2020,8
T26916,2023-03-25,C4593,Laptop,4.0,524.3066615827773,PayPal,complete,False,False,2023,3
T26917,2024-08-29,C2072,tablet,2.0,842.0736359760622,PayPal,unkown,True,False,2024,8
T26918,2021-04-25,C4873,smartphone,2.0,524.3066615827773,Credit Card,completed,True,False,2021,4
T26926,2022-12-05,C238,Headphones,4.0,162.96040155403216,PayPal,complete,False,False,2022,12
T26931,2020-02-09,C2203,tablet,632.0,425.625104177542,PayPal ,unkown,False,True,2020,2
T26933,2024-12-16,C113,Coffee,419.0,309.778139193803,Credit Card,Failed,False,True,2024,12
T26934,2020-12-21,C2257,tablet,538.0,524.3066615827773,Credit Card,Failed,False,False,2020,12
T26936,2022-09-14,C2179,Laptop,1.0,119.156472253115,PayPal,Failed,True,True,2022,9
T26939,2020-05-02,C1658,Headphones,504.0,524.3066615827773,Credit Card,unkown,False,False,2020,5
T26940,2023-09-01,C2654,Coffee,125.0,380.5632785090405,PayPal ,Completed,False,True,2023,9
T26946,2024-12-05,C4041,Coffee,997.0,89.85,Credit Card,unkown,False,True,2024,12
T26947,2021-07-13,C4159,tablet,8.0,524.3066615827773,Credit Card,complete,False,False,2021,7
T26955,2022-04-23,C326,Laptop,675.0,524.3066615827773,PayPal,complete,False,False,2022,4
T26957,2024-05-16,C714,smartphone,5.0,858.8763409897476,PayPal ,Completed,False,False,2024,5
T26959,2021-05-12,C4036,smartphone,199.0,524.3066615827773,Credit Card,completed,False,False,2021,5
T26962,2022-09-02,C2735,smartphone,301.0,843.91,PayPal,Pending,False,True,2022,9
T26970,2022-05-26,C3650,Laptop,6.0,985.7943118459472,PayPal,Completed,False,False,2022,5
T26975,2023-10-30,C3800,smartphone,9.0,274.0341860355095,PayPal,Completed,False,True,2023,10
T26980,2022-04-27,C2994,Headphones,7.0,524.3066615827773,Cash,completed,True,False,2022,4
T26981,2023-08-26,C3945,smartphone,9.0,452.64,Cash,complete,False,True,2023,8
T26984,2022-12-01,C3648,tablet,1.0,362.918962208042,Credit Card,Failed,False,True,2022,12
T26987,2020-08-18,C2942,Laptop,6.0,494.3361241144762,Credit Card,Completed,False,False,2020,8
T26994,2022-04-05,C521,tablet,6.0,524.3066615827773,Credit Card,Pending,True,False,2022,4
T26999,2022-11-01,C1863,tablet,499.0,268.6936619046328,Credit Card,complete,False,False,2022,11
T27000,2023-09-26,C4318,Headphones,477.0,656.5901983347311,Credit Card,complete,False,False,2023,9
T27010,2024-08-10,C1046,Headphones,6.0,380.4,Cash,complete,False,True,2024,8
T27011,2023-06-02,C3140,tablet,8.0,268.55,PayPal,completed,True,False,2023,6
T27012,2024-09-20,C1898,Headphones,4.0,524.3066615827773,Credit Card,Completed,True,False,2024,9
T27013,2021-10-06,C4346,Coffee,1.0,524.3066615827773,Credit Card,unkown,True,False,2021,10
T27015,2024-11-21,C1675,smartphone,3.0,852.4167138901922,Credit Card,Completed,False,True,2024,11
T27030,2020-05-07,C108,Coffee,5.0,401.24295030344126,Credit Card,Failed,True,False,2020,5
T27032,2023-09-25,C3260,tablet,1.0,66.85104528200839,Credit Card,Completed,False,True,2023,9
T27036,2024-07-17,C2134,Laptop,4.0,524.3066615827773,PayPal,unkown,True,False,2024,7
T27039,2020-02-20,C3347,Coffee,9.0,361.6546290490609,PayPal ,complete,True,False,2020,2
T27040,2022-12-09,C4371,Laptop,7.0,564.5120566428257,Credit Card,Completed,False,True,2022,12
T27041,2022-09-29,C2693,Coffee,2.0,279.1083644278258,PayPal,completed,False,True,2022,9
T27046,2022-02-28,C1996,smartphone,529.0,908.911369207298,Credit Card,complete,False,False,2022,2
T27050,2020-09-14,C269,Coffee,499.0,987.3662079140248,Credit Card,completed,False,True,2020,9
T27052,2025-01-07,C2941,Laptop,9.0,757.8939667502215,Credit Card,completed,False,True,2025,1
T27053,2023-08-31,C2550,Coffee,3.0,524.3066615827773,PayPal,Pending,False,False,2023,8
T27056,2020-05-22,C2895,tablet,6.0,399.1273563136676,Credit Card,Failed,False,False,2020,5
T27062,2022-11-11,C4924,Laptop,5.0,82.59639099950323,PayPal ,Failed,False,True,2022,11
T27064,2020-03-28,C788,Headphones,9.0,366.4655397389258,Credit Card,Completed,True,True,2020,3
T27068,2023-06-02,C1585,smartphone,8.0,151.93416220686373,Cash,complete,False,False,2023,6
T27069,2023-09-25,C4062,Headphones,564.0,524.3066615827773,PayPal,unkown,False,False,2023,9
T27072,2020-12-30,C3866,tablet,7.0,643.9885923598091,Credit Card,Completed,False,False,2020,12
T27076,2023-02-21,C2658,tablet,6.0,83.6063963280082,PayPal,Failed,False,False,2023,2
T27079,2022-01-24,C4514,smartphone,424.0,524.3066615827773,Credit Card,Pending,False,False,2022,1
T27085,2020-08-08,C2077,Laptop,9.0,581.592211219315,Credit Card,unkown,False,False,2020,8
T27086,2020-03-29,C710,smartphone,1.0,650.8751543732972,PayPal ,unkown,False,False,2020,3
T27088,2021-08-18,C3111,Laptop,3.0,524.3066615827773,PayPal,Pending,False,False,2021,8
T27089,2020-11-06,C2660,Laptop,998.0,930.9695758132742,Cash,completed,False,True,2020,11
T27091,2020-04-28,C3667,Headphones,9.0,296.2989568310729,Credit Card,completed,False,True,2020,4
T27101,2021-05-07,C2615,smartphone,3.0,236.01285866765969,Credit Card,completed,False,True,2021,5
T27102,2022-07-27,C4096,tablet,10.0,884.5207761599437,Credit Card,Pending,True,True,2022,7
T27104,2020-02-02,C1186,Laptop,10.0,524.3066615827773,PayPal ,complete,False,False,2020,2
T27106,2023-04-04,C1302,tablet,980.0,713.5963317544805,PayPal,Failed,False,True,2023,4
T27109,2020-05-08,C2680,Laptop,10.0,524.3066615827773,Credit Card,completed,True,False,2020,5
T27118,2024-06-19,C3708,tablet,4.0,310.76398119711945,PayPal,Failed,True,False,2024,6
T27122,2020-07-08,C4633,smartphone,658.0,524.3066615827773,Cash,Pending,False,False,2020,7
T27127,2024-10-20,C4744,smartphone,8.0,182.25907084344985,Credit Card,unkown,False,False,2024,10
T27132,2023-11-27,C2458,Laptop,8.0,82.93534745921852,PayPal ,Pending,False,False,2023,11
T27133,2020-07-24,C2516,smartphone,6.0,758.15,Credit Card,Completed,True,True,2020,7
T27137,2022-09-30,C540,Headphones,4.0,524.3066615827773,Credit Card,Pending,False,False,2022,9
T27140,2020-04-03,C2815,smartphone,105.0,524.3066615827773,Credit Card,Completed,False,False,2020,4
T27146,2023-08-02,C4212,tablet,8.0,876.6233527096973,PayPal ,Completed,False,False,2023,8
T27156,2024-06-17,C978,Headphones,300.0,524.3066615827773,Credit Card,unkown,False,False,2024,6
T27157,2021-10-08,C4706,tablet,1.0,75.80430899301838,Credit Card,complete,False,False,2021,10
T27162,2020-06-30,C2670,Coffee,3.0,524.3066615827773,PayPal ,Failed,False,False,2020,6
T27166,2024-12-19,C4179,tablet,8.0,142.46707085375533,Credit Card,unkown,False,False,2024,12
T27167,2024-10-18,C2208,tablet,8.0,524.3066615827773,Credit Card,Failed,True,False,2024,10
T27168,2024-12-15,C1109,smartphone,1.0,861.41,Credit Card,unkown,True,False,2024,12
T27186,2023-11-04,C4949,tablet,3.0,524.3066615827773,Credit Card,unkown,False,False,2023,11
T27189,2022-05-10,C2455,Coffee,6.0,585.4856272224213,Credit Card,Pending,True,True,2022,5
T27191,2023-12-28,C737,smartphone,8.0,524.3066615827773,PayPal ,Failed,False,False,2023,12
T27194,2024-07-17,C3949,smartphone,4.0,816.6179654003213,Cash,unkown,False,True,2024,7
T27195,2020-06-18,C832,Laptop,7.0,711.4009319795335,Credit Card,unkown,True,False,2020,6
T27210,2022-09-28,C1289,smartphone,182.0,524.3066615827773,PayPal,Failed,False,False,2022,9
T27218,2022-08-19,C2412,Coffee,521.0,524.3066615827773,Credit Card,Pending,False,False,2022,8
T27220,2021-08-18,C611,Coffee,8.0,348.2431338489638,PayPal ,complete,True,False,2021,8
T27223,2022-06-09,C4034,Headphones,4.0,524.3066615827773,PayPal ,Pending,True,False,2022,6
T27229,2021-03-19,C2561,smartphone,10.0,751.3259836258269,Credit Card,complete,False,False,2021,3
T27231,2024-01-30,C1514,tablet,8.0,524.3066615827773,PayPal,complete,False,False,2024,1
T27237,2021-07-21,C4048,Coffee,9.0,524.3066615827773,PayPal,Failed,True,False,2021,7
T27242,2020-03-23,C4226,tablet,6.0,224.4742047585387,PayPal,completed,False,True,2020,3
T27246,2022-01-21,C660,Laptop,7.0,116.04949537776598,Credit Card,complete,False,False,2022,1
T27247,2020-01-10,C1096,Laptop,5.0,222.67462393290265,Cash,Completed,False,False,2020,1
T27249,2024-10-13,C4362,Coffee,8.0,664.9023579655877,Credit Card,Failed,True,True,2024,10
T27253,2024-03-13,C1676,Headphones,887.0,655.5341009768848,Cash,Failed,False,False,2024,3
T27260,2023-09-20,C1787,tablet,854.0,932.6702285234592,Credit Card,completed,False,True,2023,9
T27264,2021-08-20,C1903,Laptop,6.0,612.0199691406141,Credit Card,unkown,False,False,2021,8
T27268,2022-11-05,C4407,tablet,9.0,416.0004948863856,PayPal,Pending,True,False,2022,11
T27270,2020-09-18,C3125,Laptop,9.0,524.3066615827773,PayPal ,complete,True,False,2020,9
T27272,2021-05-20,C4478,smartphone,802.0,484.7576387601728,Credit Card,Pending,False,False,2021,5
T27287,2022-11-16,C2724,tablet,6.0,604.4269933936428,PayPal,unkown,True,True,2022,11
T27288,2023-10-28,C4798,smartphone,6.0,939.257038739509,PayPal,completed,False,False,2023,10
T27289,2021-08-15,C4053,smartphone,2.0,764.0071938732015,Credit Card,completed,False,True,2021,8
T27292,2022-03-18,C317,Laptop,969.0,524.3066615827773,Credit Card,unkown,False,False,2022,3
T27293,2020-06-23,C3158,tablet,6.0,524.3066615827773,Credit Card,Completed,False,False,2020,6
T27298,2023-05-16,C2753,smartphone,5.0,699.94273031038,Cash,Failed,True,True,2023,5
T27301,2021-04-05,C1123,Headphones,6.0,948.1724409479964,Cash,Failed,True,False,2021,4
T27303,2021-07-08,C3107,Laptop,2.0,962.6829839476452,Credit Card,unkown,True,False,2021,7
T27304,2022-11-13,C1940,Coffee,8.0,719.4821315775266,Credit Card,Pending,False,True,2022,11
T27308,2024-04-25,C1781,smartphone,3.0,524.3066615827773,Credit Card,unkown,False,False,2024,4
T27311,2020-11-10,C2677,Headphones,451.0,140.5836270820506,Credit Card,complete,False,True,2020,11
T27313,2021-12-19,C491,Headphones,4.0,524.3066615827773,PayPal ,complete,True,False,2021,12
T27315,2021-11-02,C905,tablet,4.0,524.3066615827773,Credit Card,unkown,True,False,2021,11
T27317,2022-10-10,C4247,Coffee,192.0,524.3066615827773,Credit Card,complete,False,False,2022,10
T27320,2021-08-14,C4599,tablet,8.0,800.8080425727235,PayPal,unkown,False,True,2021,8
T27327,2023-03-20,C1344,Headphones,4.0,601.9214949907981,PayPal ,completed,False,True,2023,3
T27332,2023-03-17,C1289,Headphones,337.0,390.35,PayPal ,complete,False,False,2023,3
T27335,2021-05-11,C4782,Headphones,5.0,524.3066615827773,Credit Card,unkown,False,False,2021,5
T27337,2022-09-06,C513,Laptop,8.0,524.3066615827773,PayPal ,Failed,True,False,2022,9
T27341,2021-03-13,C2028,smartphone,542.0,524.3066615827773,Credit Card,Completed,False,False,2021,3
T27342,2022-12-20,C4194,Coffee,1.0,524.3066615827773,Credit Card,Pending,False,False,2022,12
T27348,2023-06-03,C792,tablet,3.0,753.5862681538139,Cash,unkown,True,False,2023,6
T27356,2022-11-11,C2822,smartphone,10.0,524.3066615827773,Credit Card,complete,True,False,2022,11
T27358,2020-12-25,C2982,Laptop,4.0,524.3066615827773,PayPal,Pending,False,False,2020,12
T27359,2023-03-03,C1116,Laptop,245.0,495.813422092398,PayPal ,unkown,False,False,2023,3
T27360,2021-03-13,C1301,Coffee,602.0,360.0490555327873,PayPal ,complete,False,False,2021,3
T27366,2021-02-15,C3299,tablet,7.0,276.35118158094053,PayPal,Pending,False,False,2021,2
T27372,2022-08-06,C2835,Coffee,10.0,379.678299885903,Cash,completed,False,True,2022,8
T27374,2023-06-05,C2181,Coffee,712.0,569.59,Credit Card,Pending,False,False,2023,6
T27376,2024-11-12,C4635,Headphones,8.0,254.15737472711385,Cash,Completed,True,True,2024,11
T27377,2021-02-24,C1869,tablet,4.0,524.3066615827773,Credit Card,Pending,True,False,2021,2
T27382,2020-08-26,C2897,Coffee,113.0,668.3538490395606,Credit Card,Completed,False,True,2020,8
T27383,2022-05-27,C3679,tablet,3.0,196.13926311820128,Credit Card,complete,False,False,2022,5
T27387,2023-01-08,C1517,Laptop,6.0,528.6930426435143,PayPal,Completed,True,True,2023,1
T27388,2020-01-08,C2649,smartphone,562.0,524.3066615827773,PayPal ,Pending,False,False,2020,1
